Bicyclestop-ID,District_ID,Zipcode,District
4767405,12,28026,usera
4767407,12,28026,usera
4767409,12,28026,usera
4767415,12,28026,usera
4767420,12,28026,usera
457672,9,28008,moncloa-aravaca
340954,17,28021,villaverde
341513,17,28021,villaverde
340952,17,28021,villaverde
3594007,12,28026,usera
3594016,12,28026,usera
3594084,12,28026,usera
3594117,17,28021,villaverde
3594119,17,28021,villaverde
3594118,17,28021,villaverde
3594122,17,28021,villaverde
3594123,17,28021,villaverde
3594125,17,28021,villaverde
3594126,17,28021,villaverde
3594006,12,28026,usera
3594130,17,28021,villaverde
3598110,11,28025,carabanchel
3602563,11,28025,carabanchel
3602562,11,28025,carabanchel
3602567,11,28025,carabanchel
3602742,11,28025,carabanchel
3602763,11,28025,carabanchel
3849828,17,28021,villaverde
3849873,17,28021,villaverde
3849661,17,28021,villaverde
3965615,17,28021,villaverde
3965624,17,28021,villaverde
3965619,17,28021,villaverde
3965622,17,28021,villaverde
4741013,11,28025,carabanchel
4741005,11,28025,carabanchel
4741008,11,28025,carabanchel
4741271,17,28021,villaverde
4741270,17,28021,villaverde
4741274,17,28021,villaverde
4741272,17,28021,villaverde
4741275,17,28021,villaverde
4742231,11,28025,carabanchel
4742232,11,28025,carabanchel
4745158,17,28021,villaverde
4745161,17,28021,villaverde
4745162,17,28021,villaverde
4745165,17,28021,villaverde
4745166,17,28021,villaverde
4745160,17,28021,villaverde
4745159,17,28021,villaverde
4745163,17,28021,villaverde
4745168,11,28025,carabanchel
4745167,11,28025,carabanchel
4745169,11,28025,carabanchel
4745172,11,28025,carabanchel
4745170,11,28025,carabanchel
4746802,17,28021,villaverde
4746803,17,28021,villaverde
4746811,17,28021,villaverde
4746810,17,28021,villaverde
4749274,17,28021,villaverde
4767406,12,28026,usera
4767408,12,28026,usera
4767412,12,28026,usera
4767413,12,28026,usera
4767414,12,28026,usera
4767416,12,28026,usera
4767417,12,28026,usera
4767418,12,28026,usera
4767410,12,28026,usera
4767411,12,28026,usera
4767419,12,28026,usera
4780751,11,28025,carabanchel
528288,11,28025,carabanchel
3717339,11,28025,carabanchel
4782661,11,28025,carabanchel
4782662,11,28025,carabanchel
4782779,11,28025,carabanchel
4782781,11,28025,carabanchel
4782783,11,28025,carabanchel
4782786,11,28025,carabanchel
4782803,17,28021,villaverde
4782784,11,28025,carabanchel
4782800,17,28021,villaverde
4782782,11,28025,carabanchel
4782780,11,28025,carabanchel
4783820,11,28025,carabanchel
4783821,11,28025,carabanchel
4783823,11,28025,carabanchel
4783819,11,28025,carabanchel
4784122,11,28025,carabanchel
4784617,12,28026,usera
4784661,11,28025,carabanchel
4784660,11,28025,carabanchel
4784663,11,28025,carabanchel
4784662,11,28025,carabanchel
3594121,17,28021,villaverde
4797768,17,28021,villaverde
4986160,12,28026,usera
4988126,11,28025,carabanchel
4991297,11,28025,carabanchel
5031744,11,28025,carabanchel
5035714,11,28025,carabanchel
5057677,11,28025,carabanchel
5057681,11,28025,carabanchel
5068926,12,28026,usera
5068928,12,28026,usera
5068931,12,28026,usera
5068932,12,28026,usera
5068933,12,28026,usera
5068927,12,28026,usera
5068929,12,28026,usera
5068934,12,28026,usera
5068935,12,28026,usera
5068989,12,28026,usera
5068988,12,28026,usera
5068992,12,28026,usera
5068990,12,28026,usera
5068991,12,28026,usera
5069895,12,28026,usera
5069897,12,28026,usera
5069896,12,28026,usera
5069898,12,28026,usera
5108201,11,28025,carabanchel
5108198,11,28025,carabanchel
5166055,12,28026,usera
5166056,12,28026,usera
5166058,12,28026,usera
5166923,12,28026,usera
5166927,12,28026,usera
5166960,12,28026,usera
5166934,12,28026,usera
5166054,12,28026,usera
5166961,12,28026,usera
5166057,12,28026,usera
7185613,17,28021,villaverde
7185611,17,28021,villaverde
7185612,17,28021,villaverde
7185610,17,28021,villaverde
7185609,17,28021,villaverde
7209463,11,28025,carabanchel
7209464,11,28025,carabanchel
7209466,11,28025,carabanchel
7209467,11,28025,carabanchel
7209592,17,28021,villaverde
7209595,17,28021,villaverde
7209593,17,28021,villaverde
7209594,17,28021,villaverde
7209604,17,28021,villaverde
7209892,11,28025,carabanchel
7240636,12,28026,usera
7240635,12,28026,usera
7240632,12,28026,usera
7240634,12,28026,usera
7240633,12,28026,usera
7286800,11,28025,carabanchel
7286801,11,28025,carabanchel
7286798,11,28025,carabanchel
7286802,11,28025,carabanchel
7286799,11,28025,carabanchel
7391327,11,28025,carabanchel
7391329,11,28025,carabanchel
7391330,11,28025,carabanchel
7391328,11,28025,carabanchel
7391326,11,28025,carabanchel
7943853,12,28026,usera
7943855,12,28026,usera
7943852,12,28026,usera
7943851,12,28026,usera
7943854,12,28026,usera
7945053,17,28021,villaverde
7945056,11,28025,carabanchel
7946709,11,28025,carabanchel
7946708,11,28025,carabanchel
7946711,11,28025,carabanchel
7946860,12,28026,usera
7946857,12,28026,usera
7946859,12,28026,usera
7946856,12,28026,usera
7946863,12,28026,usera
7946861,12,28026,usera
7946862,12,28026,usera
7946858,12,28026,usera
7949419,12,28026,usera
7949421,12,28026,usera
7950020,12,28026,usera
7950024,12,28026,usera
7950023,12,28026,usera
7950022,12,28026,usera
8303832,12,28026,usera
7130282,14,28030,moratalaz
7130284,14,28030,moratalaz
7130289,14,28030,moratalaz
7130288,14,28030,moratalaz
7861702,14,28030,moratalaz
7861700,14,28030,moratalaz
7180037,14,28030,moratalaz
7180035,14,28030,moratalaz
7180036,14,28030,moratalaz
7180038,14,28030,moratalaz
7180039,14,28030,moratalaz
7185537,13,28038,puente de vallecas
7180043,14,28030,moratalaz
7185534,13,28038,puente de vallecas
7180041,14,28030,moratalaz
7185535,13,28038,puente de vallecas
7180042,14,28030,moratalaz
7180047,14,28030,moratalaz
7181797,14,28030,moratalaz
7180046,14,28030,moratalaz
7181796,14,28030,moratalaz
7185539,13,28038,puente de vallecas
7181798,14,28030,moratalaz
7181795,14,28030,moratalaz
7181794,14,28030,moratalaz
7185538,13,28038,puente de vallecas
7185541,13,28038,puente de vallecas
7185540,13,28038,puente de vallecas
7185548,13,28038,puente de vallecas
7185546,13,28038,puente de vallecas
7185544,13,28038,puente de vallecas
7861701,14,28030,moratalaz
3577059,14,28030,moratalaz
3577060,14,28030,moratalaz
3577062,14,28030,moratalaz
3577081,14,28030,moratalaz
3577083,14,28030,moratalaz
3577058,14,28030,moratalaz
3577061,14,28030,moratalaz
3577082,14,28030,moratalaz
3577409,14,28030,moratalaz
3577415,14,28030,moratalaz
3577417,14,28030,moratalaz
3577419,14,28030,moratalaz
3577420,14,28030,moratalaz
3577416,14,28030,moratalaz
3577418,14,28030,moratalaz
3577772,14,28030,moratalaz
3577774,14,28030,moratalaz
3577775,14,28030,moratalaz
3577799,14,28030,moratalaz
3577801,14,28030,moratalaz
3577771,14,28030,moratalaz
3577798,14,28030,moratalaz
3577800,14,28030,moratalaz
3577802,14,28030,moratalaz
7931442,14,28030,moratalaz
7931440,14,28030,moratalaz
7931439,14,28030,moratalaz
7931441,14,28030,moratalaz
7931438,14,28030,moratalaz
3577856,19,28032,vicalvaro
3577858,19,28032,vicalvaro
3577861,19,28032,vicalvaro
3577863,19,28032,vicalvaro
3577864,19,28032,vicalvaro
3577855,19,28032,vicalvaro
3577857,19,28032,vicalvaro
3577860,19,28032,vicalvaro
3577862,19,28032,vicalvaro
3577895,19,28032,vicalvaro
3577891,19,28032,vicalvaro
3577892,19,28032,vicalvaro
3577893,19,28032,vicalvaro
3577897,19,28032,vicalvaro
3577898,19,28032,vicalvaro
3577900,19,28032,vicalvaro
3577901,19,28032,vicalvaro
3577902,19,28032,vicalvaro
3578011,13,28038,puente de vallecas
3578013,13,28038,puente de vallecas
3578014,13,28038,puente de vallecas
3578016,13,28038,puente de vallecas
3578018,13,28038,puente de vallecas
3578020,13,28038,puente de vallecas
3578022,13,28038,puente de vallecas
3578023,13,28038,puente de vallecas
3578010,13,28038,puente de vallecas
3578012,13,28038,puente de vallecas
3578015,13,28038,puente de vallecas
3578017,13,28038,puente de vallecas
3578019,13,28038,puente de vallecas
3578021,13,28038,puente de vallecas
3578068,13,28038,puente de vallecas
3578070,13,28038,puente de vallecas
3578071,13,28038,puente de vallecas
3578077,13,28038,puente de vallecas
3578083,13,28038,puente de vallecas
3578085,13,28038,puente de vallecas
3578066,13,28038,puente de vallecas
3578067,13,28038,puente de vallecas
3578074,13,28038,puente de vallecas
3578076,13,28038,puente de vallecas
3578084,13,28038,puente de vallecas
3578086,13,28038,puente de vallecas
3578259,13,28038,puente de vallecas
3578261,13,28038,puente de vallecas
3578260,13,28038,puente de vallecas
3578263,13,28038,puente de vallecas
3578360,13,28038,puente de vallecas
3578359,13,28038,puente de vallecas
3578361,13,28038,puente de vallecas
3578404,13,28038,puente de vallecas
3578413,13,28038,puente de vallecas
3578415,13,28038,puente de vallecas
3578417,13,28038,puente de vallecas
3578402,13,28038,puente de vallecas
3578414,13,28038,puente de vallecas
3578416,13,28038,puente de vallecas
3578510,18,28031,villa de vallecas
3578551,18,28031,villa de vallecas
3578952,18,28031,villa de vallecas
3579006,18,28031,villa de vallecas
3579008,18,28031,villa de vallecas
8841939,3,28007,retiro
8841940,3,28007,retiro
3579013,18,28031,villa de vallecas
8841941,3,28007,retiro
3579015,18,28031,villa de vallecas
8841942,3,28007,retiro
3579017,18,28031,villa de vallecas
8841943,3,28007,retiro
3579005,18,28031,villa de vallecas
3579007,18,28031,villa de vallecas
3579012,18,28031,villa de vallecas
3579019,18,28031,villa de vallecas
3579021,18,28031,villa de vallecas
3579643,18,28031,villa de vallecas
3579646,18,28031,villa de vallecas
3579647,18,28031,villa de vallecas
3579648,18,28031,villa de vallecas
3579737,18,28031,villa de vallecas
3579745,18,28031,villa de vallecas
3579826,18,28031,villa de vallecas
3580258,14,28030,moratalaz
3580257,14,28030,moratalaz
3580259,14,28030,moratalaz
3580260,14,28030,moratalaz
3580261,14,28030,moratalaz
3580262,14,28030,moratalaz
3581161,18,28031,villa de vallecas
3581162,18,28031,villa de vallecas
3581163,18,28031,villa de vallecas
3581164,18,28031,villa de vallecas
3581216,18,28031,villa de vallecas
3738434,18,28031,villa de vallecas
3855219,19,28032,vicalvaro
3855221,19,28032,vicalvaro
3855222,19,28032,vicalvaro
4740431,13,28038,puente de vallecas
4740429,13,28038,puente de vallecas
4741418,13,28038,puente de vallecas
4741422,13,28038,puente de vallecas
4741425,13,28038,puente de vallecas
4741428,13,28038,puente de vallecas
4741433,13,28038,puente de vallecas
4741410,13,28038,puente de vallecas
4741420,13,28038,puente de vallecas
4741427,13,28038,puente de vallecas
4741429,13,28038,puente de vallecas
4741761,13,28038,puente de vallecas
4741762,13,28038,puente de vallecas
4741754,13,28038,puente de vallecas
4741763,13,28038,puente de vallecas
4741765,13,28038,puente de vallecas
4742407,13,28038,puente de vallecas
4742410,13,28038,puente de vallecas
4742411,13,28038,puente de vallecas
4742408,13,28038,puente de vallecas
4742409,13,28038,puente de vallecas
4745211,13,28038,puente de vallecas
4745322,13,28038,puente de vallecas
4745358,13,28038,puente de vallecas
4745369,13,28038,puente de vallecas
4745359,13,28038,puente de vallecas
4745360,13,28038,puente de vallecas
4745577,13,28038,puente de vallecas
4745578,13,28038,puente de vallecas
4747264,13,28038,puente de vallecas
4747263,13,28038,puente de vallecas
4747304,13,28038,puente de vallecas
4747311,13,28038,puente de vallecas
4747310,13,28038,puente de vallecas
3577896,19,28032,vicalvaro
4784819,14,28030,moratalaz
4796823,19,28032,vicalvaro
4796827,19,28032,vicalvaro
4796829,19,28032,vicalvaro
4796832,19,28032,vicalvaro
4796822,19,28032,vicalvaro
4796826,19,28032,vicalvaro
4796828,19,28032,vicalvaro
4796833,19,28032,vicalvaro
4797649,18,28031,villa de vallecas
3577773,14,28030,moratalaz
4939975,18,28031,villa de vallecas
4939961,18,28031,villa de vallecas
528424,13,28038,puente de vallecas
4982179,13,28038,puente de vallecas
4982191,18,28031,villa de vallecas
4982243,18,28031,villa de vallecas
4982173,13,28038,puente de vallecas
4982187,18,28031,villa de vallecas
4989282,14,28030,moratalaz
4989294,14,28030,moratalaz
5022260,13,28038,puente de vallecas
5023912,13,28038,puente de vallecas
3578362,13,28038,puente de vallecas
5022264,13,28038,puente de vallecas
5023920,13,28038,puente de vallecas
5182891,14,28030,moratalaz
5182893,14,28030,moratalaz
5182903,14,28030,moratalaz
5182902,14,28030,moratalaz
5182900,14,28030,moratalaz
5182907,14,28030,moratalaz
5182909,14,28030,moratalaz
5182911,14,28030,moratalaz
5182912,14,28030,moratalaz
5182914,14,28030,moratalaz
5182915,14,28030,moratalaz
5182918,14,28030,moratalaz
5182919,14,28030,moratalaz
5182921,14,28030,moratalaz
5182922,14,28030,moratalaz
5182924,14,28030,moratalaz
5182926,14,28030,moratalaz
5182928,14,28030,moratalaz
5182930,14,28030,moratalaz
5182932,14,28030,moratalaz
5182906,14,28030,moratalaz
5182908,14,28030,moratalaz
5182923,14,28030,moratalaz
5182889,14,28030,moratalaz
5182910,14,28030,moratalaz
5182925,14,28030,moratalaz
5182892,14,28030,moratalaz
5182913,14,28030,moratalaz
5182901,14,28030,moratalaz
5182927,14,28030,moratalaz
5182916,14,28030,moratalaz
5182904,14,28030,moratalaz
5182929,14,28030,moratalaz
5182917,14,28030,moratalaz
5182931,14,28030,moratalaz
5182905,14,28030,moratalaz
5182920,14,28030,moratalaz
3577899,19,28032,vicalvaro
5213790,13,28038,puente de vallecas
5213794,13,28038,puente de vallecas
5213792,13,28038,puente de vallecas
5213793,13,28038,puente de vallecas
5213791,13,28038,puente de vallecas
5235473,14,28030,moratalaz
5235560,14,28030,moratalaz
5235565,14,28030,moratalaz
5235567,14,28030,moratalaz
5235570,14,28030,moratalaz
5235477,14,28030,moratalaz
5235559,14,28030,moratalaz
5235566,14,28030,moratalaz
5235475,14,28030,moratalaz
5897797,13,28038,puente de vallecas
5897790,13,28038,puente de vallecas
5897792,13,28038,puente de vallecas
5897791,13,28038,puente de vallecas
5897800,13,28038,puente de vallecas
5897842,13,28038,puente de vallecas
5897844,13,28038,puente de vallecas
5898036,13,28038,puente de vallecas
5898037,13,28038,puente de vallecas
5898044,13,28038,puente de vallecas
5898047,13,28038,puente de vallecas
5897789,13,28038,puente de vallecas
5898039,13,28038,puente de vallecas
5897794,13,28038,puente de vallecas
5898042,13,28038,puente de vallecas
5897793,13,28038,puente de vallecas
5898049,13,28038,puente de vallecas
5897843,13,28038,puente de vallecas
5897841,13,28038,puente de vallecas
5898034,13,28038,puente de vallecas
7128395,18,28031,villa de vallecas
7128399,18,28031,villa de vallecas
7162070,18,28031,villa de vallecas
7185565,18,28031,villa de vallecas
7185569,18,28031,villa de vallecas
7185561,18,28031,villa de vallecas
7185562,18,28031,villa de vallecas
7185574,18,28031,villa de vallecas
7185582,18,28031,villa de vallecas
7185583,18,28031,villa de vallecas
7185588,18,28031,villa de vallecas
7185584,18,28031,villa de vallecas
7185585,18,28031,villa de vallecas
7185587,18,28031,villa de vallecas
7185589,18,28031,villa de vallecas
7185592,18,28031,villa de vallecas
7185591,18,28031,villa de vallecas
7185595,18,28031,villa de vallecas
7185593,18,28031,villa de vallecas
7185596,18,28031,villa de vallecas
7185599,18,28031,villa de vallecas
7185600,19,28032,vicalvaro
7185601,19,28032,vicalvaro
7186815,13,28038,puente de vallecas
7186817,13,28038,puente de vallecas
7186818,13,28038,puente de vallecas
7186820,13,28038,puente de vallecas
7186819,13,28038,puente de vallecas
7239251,19,28032,vicalvaro
7239252,19,28032,vicalvaro
7239253,19,28032,vicalvaro
7239261,19,28032,vicalvaro
7239260,19,28032,vicalvaro
7239262,19,28032,vicalvaro
7239692,19,28032,vicalvaro
7239693,19,28032,vicalvaro
7239691,19,28032,vicalvaro
7239694,19,28032,vicalvaro
7239695,19,28032,vicalvaro
7243784,19,28032,vicalvaro
7243785,19,28032,vicalvaro
7243786,19,28032,vicalvaro
7243787,19,28032,vicalvaro
7243789,19,28032,vicalvaro
7404996,14,28030,moratalaz
7903663,19,28032,vicalvaro
7927858,14,28030,moratalaz
7927857,14,28030,moratalaz
7927860,14,28030,moratalaz
7927859,14,28030,moratalaz
7927863,14,28030,moratalaz
7927862,14,28030,moratalaz
7927864,14,28030,moratalaz
7927865,14,28030,moratalaz
7927866,14,28030,moratalaz
7927868,14,28030,moratalaz
7927869,14,28030,moratalaz
7932433,19,28032,vicalvaro
7943726,13,28038,puente de vallecas
7943728,13,28038,puente de vallecas
7943725,13,28038,puente de vallecas
7943729,13,28038,puente de vallecas
7943727,13,28038,puente de vallecas
7943736,13,28038,puente de vallecas
7943738,13,28038,puente de vallecas
7943734,13,28038,puente de vallecas
7943733,13,28038,puente de vallecas
7943740,13,28038,puente de vallecas
7943743,13,28038,puente de vallecas
7943742,13,28038,puente de vallecas
7943745,13,28038,puente de vallecas
7943746,13,28038,puente de vallecas
7943749,13,28038,puente de vallecas
7943751,13,28038,puente de vallecas
7943752,13,28038,puente de vallecas
7943753,13,28038,puente de vallecas
528449,13,28038,puente de vallecas
528611,14,28030,moratalaz
7943762,14,28030,moratalaz
7943768,14,28030,moratalaz
528612,14,28030,moratalaz
7944756,13,28038,puente de vallecas
7944757,13,28038,puente de vallecas
7944762,14,28030,moratalaz
7944763,14,28030,moratalaz
7944766,13,28038,puente de vallecas
7944768,13,28038,puente de vallecas
7944769,13,28038,puente de vallecas
7944789,19,28032,vicalvaro
7944790,19,28032,vicalvaro
7949842,14,28030,moratalaz
434280,7,28010,chamberi
8855139,5,28002,chamartin
8855141,5,28002,chamartin
8855138,5,28002,chamartin
8855140,5,28002,chamartin
8855142,5,28002,chamartin
8640016,8,28029,fuencarral-el pardo
8639967,8,28029,fuencarral-el pardo
8639915,8,28029,fuencarral-el pardo
8639865,8,28029,fuencarral-el pardo
8639806,8,28029,fuencarral-el pardo
8639758,8,28029,fuencarral-el pardo
8639711,8,28029,fuencarral-el pardo
8639659,8,28029,fuencarral-el pardo
8640549,8,28029,fuencarral-el pardo
458187,8,28029,fuencarral-el pardo
458178,8,28029,fuencarral-el pardo
8887130,1,28013,centro
8888022,5,28002,chamartin
8888023,5,28002,chamartin
8888024,5,28002,chamartin
8888019,5,28002,chamartin
8888020,5,28002,chamartin
8888037,2,28045,arganzuela
8798264,14,28030,moratalaz
391276,1,28013,centro
421629,1,28013,centro
8894953,1,28013,centro
8894954,1,28013,centro
8894957,1,28013,centro
8894958,1,28013,centro
8894972,1,28013,centro
8894973,1,28013,centro
8854369,5,28002,chamartin
8854371,5,28002,chamartin
8854372,5,28002,chamartin
8854373,5,28002,chamartin
8854368,5,28002,chamartin
8854370,5,28002,chamartin
8900108,4,28001,salamanca
8900105,4,28001,salamanca
8900107,4,28001,salamanca
8900106,4,28001,salamanca
8900109,4,28001,salamanca
8900113,4,28001,salamanca
457660,2,28045,arganzuela
457488,2,28045,arganzuela
457795,2,28045,arganzuela
457486,2,28045,arganzuela
457642,2,28045,arganzuela
457548,2,28045,arganzuela
457546,2,28045,arganzuela
457636,2,28045,arganzuela
458463,2,28045,arganzuela
458508,2,28045,arganzuela
457771,2,28045,arganzuela
457800,2,28045,arganzuela
457822,2,28045,arganzuela
457705,2,28045,arganzuela
458506,2,28045,arganzuela
458485,2,28045,arganzuela
457462,2,28045,arganzuela
457778,2,28045,arganzuela
458238,2,28045,arganzuela
457457,2,28045,arganzuela
457554,2,28045,arganzuela
458242,2,28045,arganzuela
457727,2,28045,arganzuela
457576,2,28045,arganzuela
457715,2,28045,arganzuela
457766,2,28045,arganzuela
458240,2,28045,arganzuela
457578,2,28045,arganzuela
457720,2,28045,arganzuela
457711,2,28045,arganzuela
457829,2,28045,arganzuela
457585,2,28045,arganzuela
457802,2,28045,arganzuela
458247,2,28045,arganzuela
457710,2,28045,arganzuela
457429,2,28045,arganzuela
457697,2,28045,arganzuela
457690,2,28045,arganzuela
457476,2,28045,arganzuela
458243,2,28045,arganzuela
457474,2,28045,arganzuela
457458,2,28045,arganzuela
458244,2,28045,arganzuela
457632,2,28045,arganzuela
457811,2,28045,arganzuela
458239,2,28045,arganzuela
457739,2,28045,arganzuela
457814,2,28045,arganzuela
457797,2,28045,arganzuela
457412,2,28045,arganzuela
457472,2,28045,arganzuela
457487,2,28045,arganzuela
457550,2,28045,arganzuela
458237,2,28045,arganzuela
457461,2,28045,arganzuela
458491,2,28045,arganzuela
457415,2,28045,arganzuela
457466,2,28045,arganzuela
457640,2,28045,arganzuela
8178281,2,28045,arganzuela
8178279,2,28045,arganzuela
8178284,2,28045,arganzuela
8178282,2,28045,arganzuela
8178280,2,28045,arganzuela
8178329,2,28045,arganzuela
8178246,2,28045,arganzuela
8178334,2,28045,arganzuela
8178348,2,28045,arganzuela
8178351,2,28045,arganzuela
8178382,2,28045,arganzuela
8178376,2,28045,arganzuela
8178375,2,28045,arganzuela
8178398,2,28045,arganzuela
8178330,2,28045,arganzuela
3561524,2,28045,arganzuela
146877,2,28045,arganzuela
7947412,2,28045,arganzuela
7947409,2,28045,arganzuela
7947408,2,28045,arganzuela
7947411,2,28045,arganzuela
7947410,2,28045,arganzuela
7947403,2,28045,arganzuela
7947404,2,28045,arganzuela
7947406,2,28045,arganzuela
7946990,2,28045,arganzuela
7947141,2,28045,arganzuela
7946987,2,28045,arganzuela
7946878,2,28045,arganzuela
7946988,2,28045,arganzuela
7946989,2,28045,arganzuela
7946875,2,28045,arganzuela
7946874,2,28045,arganzuela
7946877,2,28045,arganzuela
7944313,2,28045,arganzuela
7944761,2,28045,arganzuela
7946876,2,28045,arganzuela
7944760,2,28045,arganzuela
7944305,2,28045,arganzuela
7944310,2,28045,arganzuela
7944308,2,28045,arganzuela
7944312,2,28045,arganzuela
7944307,2,28045,arganzuela
7944311,2,28045,arganzuela
7944306,2,28045,arganzuela
7944309,2,28045,arganzuela
7397784,2,28045,arganzuela
7944304,2,28045,arganzuela
7182628,2,28045,arganzuela
7397774,2,28045,arganzuela
7182629,2,28045,arganzuela
7397769,2,28045,arganzuela
7246636,2,28045,arganzuela
7397768,2,28045,arganzuela
7182626,2,28045,arganzuela
7182624,2,28045,arganzuela
7182627,2,28045,arganzuela
7246743,2,28045,arganzuela
7246635,2,28045,arganzuela
7182625,2,28045,arganzuela
7182449,2,28045,arganzuela
7182447,2,28045,arganzuela
7182448,2,28045,arganzuela
7177752,2,28045,arganzuela
7177753,2,28045,arganzuela
7177751,2,28045,arganzuela
7182446,2,28045,arganzuela
5211416,2,28045,arganzuela
5211420,2,28045,arganzuela
5211417,2,28045,arganzuela
5211418,2,28045,arganzuela
5211419,2,28045,arganzuela
457786,2,28045,arganzuela
4785140,2,28045,arganzuela
457673,2,28045,arganzuela
457732,2,28045,arganzuela
457744,2,28045,arganzuela
170609,2,28045,arganzuela
457730,2,28045,arganzuela
457753,2,28045,arganzuela
457749,2,28045,arganzuela
457746,2,28045,arganzuela
457751,2,28045,arganzuela
4745496,2,28045,arganzuela
4745489,2,28045,arganzuela
4745495,2,28045,arganzuela
457665,2,28045,arganzuela
4745487,2,28045,arganzuela
457662,2,28045,arganzuela
4745486,2,28045,arganzuela
457645,2,28045,arganzuela
4745488,2,28045,arganzuela
457657,2,28045,arganzuela
457670,2,28045,arganzuela
457663,2,28045,arganzuela
457680,2,28045,arganzuela
458207,2,28045,arganzuela
457574,2,28045,arganzuela
457701,2,28045,arganzuela
457827,2,28045,arganzuela
457775,2,28045,arganzuela
457628,2,28045,arganzuela
457792,2,28045,arganzuela
458153,2,28045,arganzuela
458206,2,28045,arganzuela
457713,2,28045,arganzuela
457500,2,28045,arganzuela
457456,2,28045,arganzuela
457485,2,28045,arganzuela
457805,2,28045,arganzuela
457817,2,28045,arganzuela
457735,2,28045,arganzuela
457409,2,28045,arganzuela
457763,2,28045,arganzuela
458008,2,28045,arganzuela
457675,2,28045,arganzuela
457669,2,28045,arganzuela
457571,2,28045,arganzuela
457582,2,28045,arganzuela
457686,2,28045,arganzuela
457566,2,28045,arganzuela
457539,2,28045,arganzuela
457465,2,28045,arganzuela
7180297,2,28045,arganzuela
7502097,2,28045,arganzuela
7180298,2,28045,arganzuela
7181773,2,28045,arganzuela
7180295,2,28045,arganzuela
7180296,2,28045,arganzuela
457404,2,28045,arganzuela
7502096,2,28045,arganzuela
172912,2,28045,arganzuela
7252500,2,28045,arganzuela
7181772,2,28045,arganzuela
7181770,2,28045,arganzuela
7502095,2,28045,arganzuela
7181771,2,28045,arganzuela
173966,2,28045,arganzuela
457828,2,28045,arganzuela
163182,2,28045,arganzuela
7252501,2,28045,arganzuela
457685,2,28045,arganzuela
166073,2,28045,arganzuela
457432,2,28045,arganzuela
7502093,2,28045,arganzuela
457788,2,28045,arganzuela
457682,2,28045,arganzuela
458251,2,28045,arganzuela
457721,2,28045,arganzuela
457724,2,28045,arganzuela
457726,2,28045,arganzuela
457444,2,28045,arganzuela
457824,2,28045,arganzuela
457542,2,28045,arganzuela
457569,2,28045,arganzuela
457438,2,28045,arganzuela
457437,2,28045,arganzuela
458527,2,28045,arganzuela
457442,2,28045,arganzuela
457708,2,28045,arganzuela
4739800,2,28045,arganzuela
4739802,2,28045,arganzuela
458555,2,28045,arganzuela
457769,2,28045,arganzuela
457460,2,28045,arganzuela
4739801,2,28045,arganzuela
458241,2,28045,arganzuela
457736,2,28045,arganzuela
458246,2,28045,arganzuela
457742,2,28045,arganzuela
458442,2,28045,arganzuela
457695,2,28045,arganzuela
457692,2,28045,arganzuela
5072928,2,28045,arganzuela
5072929,2,28045,arganzuela
5072927,2,28045,arganzuela
5072930,2,28045,arganzuela
8900302,2,28045,arganzuela
8900303,2,28045,arganzuela
8900304,2,28045,arganzuela
8900306,2,28045,arganzuela
8900305,2,28045,arganzuela
8900308,2,28045,arganzuela
8900309,2,28045,arganzuela
8900318,2,28045,arganzuela
387000,7,28010,chamberi
409067,7,28010,chamberi
3569441,7,28010,chamberi
398540,7,28010,chamberi
3569442,7,28010,chamberi
8907205,4,28001,salamanca
8907202,4,28001,salamanca
8907204,4,28001,salamanca
8907203,4,28001,salamanca
8907200,4,28001,salamanca
8907199,4,28001,salamanca
8907201,4,28001,salamanca
7184001,8,28029,fuencarral-el pardo
8920459,1,28013,centro
8920460,1,28013,centro
8920461,1,28013,centro
8920463,1,28013,centro
8920511,4,28001,salamanca
8920513,4,28001,salamanca
8920512,4,28001,salamanca
8920514,4,28001,salamanca
8920515,4,28001,salamanca
7252440,5,28002,chamartin
7252437,5,28002,chamartin
7252435,5,28002,chamartin
7252439,5,28002,chamartin
7252438,5,28002,chamartin
9008564,6,28020,tetuan
9009901,4,28001,salamanca
9009878,4,28001,salamanca
9009880,4,28001,salamanca
9009882,4,28001,salamanca
9009881,4,28001,salamanca
9009883,4,28001,salamanca
9009884,4,28001,salamanca
9009889,4,28001,salamanca
9009893,4,28001,salamanca
9009894,4,28001,salamanca
9009902,4,28001,salamanca
9009899,4,28001,salamanca
9009927,5,28002,chamartin
8742779,15,28037,ciudad lineal
88154,15,28037,ciudad lineal
88155,15,28037,ciudad lineal
72246,15,28037,ciudad lineal
88156,15,28037,ciudad lineal
88157,15,28037,ciudad lineal
98697,15,28037,ciudad lineal
98698,15,28037,ciudad lineal
98696,15,28037,ciudad lineal
9023483,5,28002,chamartin
9023484,5,28002,chamartin
9023485,5,28002,chamartin
9023481,5,28002,chamartin
9023486,5,28002,chamartin
9023482,5,28002,chamartin
